Country,FullName,CityName,OblName,City,lang_code
RU,Кромские Быки,Кромские Быки,KRS,Кромские Быки,ru
RU,Кромы,Кромы,ORL,Кромы,ru
RU,Кронштадт,Кронштадт,SPE,Кронштадт,ru
RU,Кропачево,Кропачево,CHE,Кропачево,ru
RU,Кропоткин,Кропоткин,IRK,Кропоткин,ru
RU,Кропоткин,Кропоткин,KDA,Кропоткин,ru
RU,Кропоткино,Кропоткино,CRI,Кропоткино,ru
RU,Кротовка,Кротовка,SAM,Кротовка,ru
RU,Кротово,Кротово,LEN,Кротово,ru
RU,Кротово,Кротово,NVS,Кротово,ru
RU,Крохалево,Крохалево,PER,Крохалево,ru
RU,Крошнозеро,Крошнозеро,KO,Крошнозеро,ru
RU,Круги,Круги,MOS,Круги,ru
RU,Кругленькое,Кругленькое,BEL,Кругленькое,ru
RU,Круглово,Круглово,NIZ,Круглово,ru
RU,Круглое,Круглое,BEL,Круглое,ru
RU,Круглое,Круглое,CHE,Круглое,ru
RU,Круглое,Круглое,KGN,Круглое,ru
RU,Круглое,Круглое,ROS,Круглое,ru
RU,Круглое,Круглое,VOR,Круглое,ru
RU,Круглое Поле,Круглое Поле,TA,Круглое Поле,ru
RU,Круглолесское,Круглолесское,STA,Круглолесское,ru
RU,Круглый,Круглый,AD,Круглый,ru
RU,Крупец,Крупец,KRS,Крупец,ru
RU,Крупп,Крупп,PSK,Крупп,ru
RU,Крупская,Крупская,KDA,Крупская,ru
RU,Крупский,Крупский,KDA,Крупский,ru
RU,Крупской,Крупской,NVS,Крупской,ru
RU,Крутая Горка,Крутая Горка,KGN,Крутая Горка,ru
RU,Крутая Горка,Крутая Горка,OMS,Крутая Горка,ru
RU,Крутик,Крутик,KOS,Крутик,ru
RU,Крутинка,Крутинка,OMS,Крутинка,ru
RU,Крутиха,Крутиха,ALT,Крутиха,ru
RU,Крутиха,Крутиха,KGN,Крутиха,ru
RU,Крутихнское,Крутихнское,SVE,Крутихнское,ru
RU,Крутишка,Крутишка,NVS,Крутишка,ru
RU,Крутово,Крутово,IVA,Крутово,ru
RU,Крутово,Крутово,VLA,Крутово,ru
RU,Крутовский,Крутовский,VGG,Крутовский,ru
RU,Крутогорье,Крутогорье,LIP,Крутогорье,ru
RU,Крутое,Крутое,BEL,Крутое,ru
RU,Крутое,Крутое,MOS,Крутое,ru
RU,Крутое,Крутое,ORL,Крутое,ru
RU,Крутое,Крутое,SMO,Крутое,ru
RU,Крутое,Крутое,SVE,Крутое,ru
RU,Крутой,Крутой,BEL,Крутой,ru
RU,Крутой,Крутой,KDA,Крутой,ru
RU,Крутой Лог,Крутой Лог,BEL,Крутой Лог,ru
RU,Крутой Овраг,Крутой Овраг,ME,Крутой Овраг,ru
RU,Круторожино,Круторожино,ORL,Круторожино,ru
RU,Крутоярский,Крутоярский,CHE,Крутоярский,ru
RU,Крутоярский,Крутоярский,RYA,Крутоярский,ru
RU,Крутцы,Крутцы,MOS,Крутцы,ru
RU,Крутые,Крутые,NIZ,Крутые,ru
RU,Крутые Ключи,Крутые Ключи,SAM,Крутые Ключи,ru
RU,Круча,Круча,MOS,Круча,ru
RU,Крученый,Крученый,BEL,Крученый,ru
RU,Крылов хутор,Крылов хутор,ROS,Крылов хутор,ru
RU,Крыловка,Крыловка,VOR,Крыловка,ru
RU,Крылово,Крылово,KGD,Крылово,ru
RU,Крылово,Крылово,PER,Крылово,ru
RU,Крылово,Крылово,SVE,Крылово,ru
RU,Крыловская,Крыловская,KDA,Крыловская,ru
RU,Крылосово,Крылосово,SVE,Крылосово,ru
RU,Крым,Крым,ROS,Крым,ru
RU,Крымка,Крымка,CRI,Крымка,ru
RU,Крымск,Крымск,KDA,Крымск,ru
RU,Крымская Роза,Крымская Роза,CRI,Крымская Роза,ru
RU,Крымский,Крымский,ROS,Крымский,ru
RU,Крымское,Крымское,CRI,Крымское,ru
RU,Крюк,Крюк,BEL,Крюк,ru
RU,Крюки,Крюки,PSK,Крюки,ru
RU,Крюковка,Крюковка,NIZ,Крюковка,ru
RU,Крюково,Крюково,BEL,Крюково,ru
RU,Крюково,Крюково,MOS,Крюково,ru
RU,Крюково,Крюково,PNZ,Крюково,ru
RU,Крюково,Крюково,ROS,Крюково,ru
RU,Крюково,Крюково,TAM,Крюково,ru
RU,Крючковка,Крючковка,ORE,Крючковка,ru
RU,Крючково,Крючково,TVE,Крючково,ru
RU,Кряж,Кряж,SAM,Кряж,ru
RU,Кряжлы,Кряжлы,ORE,Кряжлы,ru
RU,КС Портовая,КС Портовая,LEN,КС Портовая,ru
RU,Кстинино,Кстинино,KIR,Кстинино,ru
RU,Кстово,Кстово,NIZ,Кстово,ru
RU,Кстово,Кстово,YAR,Кстово,ru
RU,Куанда,Куанда,ZAB,Куанда,ru
RU,Куба,Куба,KB,Куба,ru
RU,Куба-Таба,Куба-Таба,KB,Куба-Таба,ru
RU,Кубанка,Кубанка,ORE,Кубанка,ru
RU,Кубановка,Кубановка,KGD,Кубановка,ru
RU,Кубанская,Кубанская,KDA,Кубанская,ru
RU,Кубанская Степь,Кубанская Степь,KDA,Кубанская Степь,ru
RU,Кубанский,Кубанский,KDA,Кубанский,ru
RU,Кубанское,Кубанское,CRI,Кубанское,ru
RU,Кубань,Кубань,KDA,Кубань,ru
RU,Кубасово,Кубасово,MOS,Кубасово,ru
RU,Кубачи,Кубачи,DA,Кубачи,ru
RU,Кубенское,Кубенское,VLG,Кубенское,ru
RU,Кубинка,Кубинка,MOS,Кубинка,ru
RU,Кубинский городок,Кубинский городок,MOS,Кубинский городок,ru
RU,Кубитет,Кубитет,KEM,Кубитет,ru
RU,Кубовая,Кубовая,NVS,Кубовая,ru
RU,Кубраки,Кубраки,BEL,Кубраки,ru
RU,Кубринск,Кубринск,YAR,Кубринск,ru
RU,Кубян,Кубян,TA,Кубян,ru
RU,Кува,Кува,PER,Кува,ru
RU,Куваева,Куваева,SVE,Куваева,ru
RU,Кувакуш,Кувакуш,KIR,Кувакуш,ru
RU,Кувандык,Кувандык,ORE,Кувандык,ru
RU,Куваши,Куваши,CHE,Куваши,ru
RU,Кувекино,Кувекино,MOS,Кувекино,ru
RU,Кувичинский,Кувичинский,KDA,Кувичинский,ru
RU,Кувшиново,Кувшиново,TVE,Кувшиново,ru
RU,Кувыкта,Кувыкта,AMU,Кувыкта,ru
RU,Кугарчи,Кугарчи,BA,Кугарчи,ru
RU,Кугеси,Кугеси,CU,Кугеси,ru
RU,Кугоейская,Кугоейская,KDA,Кугоейская,ru
RU,Кугульта,Кугульта,STA,Кугульта,ru
RU,Кугунур,Кугунур,ME,Кугунур,ru
RU,Кугутки,Кугутки,BEL,Кугутки,ru
RU,Куда,Куда,IRK,Куда,ru
RU,Кудашево,Кудашево,TA,Кудашево,ru
RU,Кудеевский,Кудеевский,BA,Кудеевский,ru
RU,Кудеиха,Кудеиха,CU,Кудеиха,ru
RU,Кудепста,Кудепста,KDA,Кудепста,ru
RU,Кудеснеры,Кудеснеры,CU,Кудеснеры,ru
RU,Кудеярово,Кудеярово,NIZ,Кудеярово,ru
RU,Кудиновка,Кудиновка,ROS,Кудиновка,ru
RU,Кудиново,Кудиново,KLU,Кудиново,ru
RU,Кудиново,Кудиново,MOS,Кудиново,ru
RU,Кудрин,Кудрин,BEL,Кудрин,ru
RU,Кудрино,Кудрино,CRI,Кудрино,ru
RU,Кудринская,Кудринская,KLU,Кудринская,ru
RU,Кудринская,Кудринская,VLG,Кудринская,ru
RU,Кудрово,Кудрово,LEN,Кудрово,ru
RU,Кудряшовский,Кудряшовский,NVS,Кудряшовский,ru
RU,Кудутль,Кудутль,DA,Кудутль,ru
RU,Кудымкар,Кудымкар,PER,Кудымкар,ru
RU,Кудьма,Кудьма,NIZ,Кудьма,ru
RU,Куеда,Куеда,PER,Куеда,ru
RU,Кужанак,Кужанак,BA,Кужанак,ru
RU,Кужба,Кужба,KO,Кужба,ru
RU,Куженер,Куженер,ME,Куженер,ru
RU,Куженкино,Куженкино,TVE,Куженкино,ru
RU,Кужмара,Кужмара,ME,Кужмара,ru
RU,Кужник,Кужник,DA,Кужник,ru
RU,Кужорская,Кужорская,AD,Кужорская,ru
RU,Кужутки,Кужутки,NIZ,Кужутки,ru
RU,Кузайкино,Кузайкино,TA,Кузайкино,ru
RU,Куздеево,Куздеево,KEM,Куздеево,ru
RU,Кузедеево,Кузедеево,KEM,Кузедеево,ru
RU,Куземьярово,Куземьярово,PER,Куземьярово,ru
RU,Кузенево,Кузенево,MOW,Кузенево,ru
RU,Кузино,Кузино,SVE,Кузино,ru
RU,Кузнецк,Кузнецк,PNZ,Кузнецк,ru
RU,Кузнецкое,Кузнецкое,CHE,Кузнецкое,ru
RU,Кузнецкое,Кузнецкое,KGD,Кузнецкое,ru
RU,Кузнецов,Кузнецов,VGG,Кузнецов,ru
RU,Кузнецовка,Кузнецовка,BEL,Кузнецовка,ru
RU,Кузнецовка,Кузнецовка,IRK,Кузнецовка,ru
RU,Кузнецовка,Кузнецовка,NVS,Кузнецовка,ru
RU,Кузнецовка,Кузнецовка,PSK,Кузнецовка,ru
RU,Кузнецово,Кузнецово,AMU,Кузнецово,ru
RU,Кузнецово,Кузнецово,KOS,Кузнецово,ru
RU,Кузнецово,Кузнецово,ME,Кузнецово,ru
RU,Кузнецово,Кузнецово,MOS,Кузнецово,ru
RU,Кузнецово,Кузнецово,MOW,Кузнецово,ru
RU,Кузнецово,Кузнецово,NIZ,Кузнецово,ru
RU,Кузнецово,Кузнецово,SVE,Кузнецово,ru
RU,Кузнецовский,Кузнецовский,MOS,Кузнецовский,ru
RU,Кузнецовский,Кузнецовский,SVE,Кузнецовский,ru
RU,Кузнецовщина,Кузнецовщина,KIR,Кузнецовщина,ru
RU,Кузнецы,Кузнецы,MOS,Кузнецы,ru
RU,Кузнечики,Кузнечики,MOS,Кузнечики,ru
RU,Кузнечиха,Кузнечиха,TA,Кузнечиха,ru
RU,Кузнечиха,Кузнечиха,YAR,Кузнечиха,ru
RU,Кузнечное,Кузнечное,LEN,Кузнечное,ru
RU,Кузоватово,Кузоватово,ULY,Кузоватово,ru
RU,Кузовино,Кузовино,TVE,Кузовино,ru
RU,Кузовлево,Кузовлево,LIP,Кузовлево,ru
RU,Кузовлево,Кузовлево,MOW,Кузовлево,ru
RU,Кузовлево,Кузовлево,TOM,Кузовлево,ru
RU,Кузомень,Кузомень,MUR,Кузомень,ru
RU,Кузра,Кузра,LEN,Кузра,ru
RU,Кузькино,Кузькино,ORE,Кузькино,ru
RU,Кузьминка,Кузьминка,KOS,Кузьминка,ru
RU,Кузьминка,Кузьминка,LEN,Кузьминка,ru
RU,Кузьмино,Кузьмино,MOS,Кузьмино,ru
RU,Кузьмино,Кузьмино,BRY,Кузьмино,ru
RU,Кузьмино-Гать,Кузьмино-Гать,TAM,Кузьмино-Гать,ru
RU,Кузьминские Отвержки,Кузьминские Отвержки,LIP,Кузьминские Отвержки,ru
RU,Кузьминское,Кузьминское,RYA,Кузьминское,ru
RU,Кузьмичи,Кузьмичи,VGG,Кузьмичи,ru
RU,Кузьмищи,Кузьмищи,KOS,Кузьмищи,ru
RU,Кузьмолово,Кузьмолово,LEN,Кузьмолово,ru
RU,Кузьмоловский,Кузьмоловский,LEN,Кузьмоловский,ru
RU,Кузяево,Кузяево,MOS,Кузяево,ru
RU,Куимиха,Куимиха,ARK,Куимиха,ru
RU,Куйбышев,Куйбышев,NVS,Куйбышев,ru
RU,Куйбышев,Куйбышев,VGG,Куйбышев,ru
RU,Куйбышево,Куйбышево,ALT,Куйбышево,ru
RU,Куйбышево,Куйбышево,CRI,Куйбышево,ru
RU,Куйбышево,Куйбышево,KK,Куйбышево,ru
RU,Куйбышево,Куйбышево,ROS,Куйбышево,ru
RU,Куйбышевский Затон,Куйбышевский Затон,TA,Куйбышевский Затон,ru
RU,Куйвози,Куйвози,LEN,Куйвози,ru
RU,Куйворы,Куйворы,LEN,Куйворы,ru
RU,Куймань,Куймань,LIP,Куймань,ru
RU,Куйтун,Куйтун,IRK,Куйтун,ru
RU,Кукан,Кукан,KHA,Кукан,ru
RU,Кукаречин,Кукаречин,BEL,Кукаречин,ru
RU,Кукарино,Кукарино,IVA,Кукарино,ru
RU,Кукелево,Кукелево,YEV,Кукелево,ru
RU,Кукмор,Кукмор,TA,Кукмор,ru
RU,Кукуевка,Кукуевка,BEL,Кукуевка,ru
RU,Кукуевка,Кукуевка,KRS,Кукуевка,ru
RU,Кукуевка,Кукуевка,ORL,Кукуевка,ru
RU,Кукуевский,Кукуевский,ROS,Кукуевский,ru
RU,Кукуи,Кукуи,UD,Кукуи,ru
RU,Кукуй,Кукуй,LEN,Кукуй,ru
RU,Кукуй,Кукуй,TUL,Кукуй,ru
RU,Кукурузное,Кукурузное,CRI,Кукурузное,ru
RU,Кукушки,Кукушки,TYU,Кукушки,ru
RU,Кукушкино,Кукушкино,CRI,Кукушкино,ru
RU,Кукуштан,Кукуштан,PER,Кукуштан,ru
RU,Кукшево,Кукшево,MOW,Кукшево,ru
RU,Кукшумы,Кукшумы,CU,Кукшумы,ru
RU,Кулаги,Кулаги,BRY,Кулаги,ru
RU,Кулаковка,Кулаковка,AST,Кулаковка,ru
RU,Кулаково,Кулаково,KIA,Кулаково,ru
RU,Кулаково,Кулаково,TYU,Кулаково,ru
RU,Куларово,Куларово,TYU,Куларово,ru
RU,Кулары,Кулары,CE,Кулары,ru
RU,Кулебаки,Кулебаки,NIZ,Кулебаки,ru
RU,Кулеберово,Кулеберово,KOS,Кулеберово,ru
RU,Кулеватово,Кулеватово,TAM,Кулеватово,ru
RU,Кулевка,Кулевка,BEL,Кулевка,ru
RU,Кулевчи,Кулевчи,CHE,Кулевчи,ru
RU,Кулешов,Кулешов,BEL,Кулешов,ru
RU,Кулешовка,Кулешовка,BEL,Кулешовка,ru
RU,Кулешовка,Кулешовка,KDA,Кулешовка,ru
RU,Кулешовка,Кулешовка,LIP,Кулешовка,ru
RU,Кулешовка,Кулешовка,ROS,Кулешовка,ru
RU,Кулешовка,Кулешовка,SAM,Кулешовка,ru
RU,Кулешово,Кулешово,TUL,Кулешово,ru
RU,Кули,Кули,DA,Кули,ru
RU,Кулибарово,Кулибарово,VLG,Кулибарово,ru
RU,Кулибухна,Кулибухна,DA,Кулибухна,ru
RU,Кулига,Кулига,TYU,Кулига,ru
RU,Куликовка,Куликовка,CRI,Куликовка,ru
RU,Куликовка,Куликовка,SAR,Куликовка,ru
RU,Куликово,Куликово,ARK,Куликово,ru
RU,Куликово,Куликово,IVA,Куликово,ru
RU,Куликово,Куликово,KOS,Куликово,ru
RU,Куликово,Куликово,MO,Куликово,ru
RU,Куликово,Куликово,MOS,Куликово,ru
RU,Куликово,Куликово,OMS,Куликово,ru
RU,Куликовский,Куликовский,KDA,Куликовский,ru
RU,Куликовский,Куликовский,ORL,Куликовский,ru
RU,Куликовский,Куликовский,VGG,Куликовский,ru
RU,Куликовы Копани,Куликовы Копани,STA,Куликовы Копани,ru
RU,Куликовы Липяги,Куликовы Липяги,BEL,Куликовы Липяги,ru
RU,Кулиновка станция,Кулиновка станция,BEL,Кулиновка станция,ru
RU,Кулой,Кулой,ARK,Кулой,ru
RU,Кулотино,Кулотино,NGR,Кулотино,ru
RU,Култаево,Култаево,PER,Култаево,ru
RU,Култук,Култук,IRK,Култук,ru
RU,Кулуево,Кулуево,CHE,Кулуево,ru
RU,Кулун,Кулун,KIA,Кулун,ru
RU,Кулунда,Кулунда,ALT,Кулунда,ru
RU,Кулустай,Кулустай,AMU,Кулустай,ru
RU,Кулыги,Кулыги,KIR,Кулыги,ru
RU,Кульбаки,Кульбаки,KRS,Кульбаки,ru
RU,Кульдур,Кульдур,YEV,Кульдур,ru
RU,Кулькин,Кулькин,BEL,Кулькин,ru
RU,Кульма,Кульма,BEL,Кульма,ru
RU,Кульмино,Кульмино,MO,Кульмино,ru
RU,Кульпино,Кульпино,MOS,Кульпино,ru
RU,Культура,Культура,NIZ,Культура,ru
RU,Кульчанв,Кульчанв,KEM,Кульчанв,ru
RU,Кульшарипово,Кульшарипово,TA,Кульшарипово,ru
RU,Кулябино,Кулябино,UD,Кулябино,ru
RU,Кумак,Кумак,ORE,Кумак,ru
RU,Кумакское,Кумакское,ORE,Кумакское,ru
RU,Кумарейка,Кумарейка,IRK,Кумарейка,ru
RU,Куматырь,Куматырь,KDA,Куматырь,ru
RU,Кумены,Кумены,KIR,Кумены,ru
RU,Кумертау,Кумертау,BA,Кумертау,ru
RU,Куминовское,Куминовское,SVE,Куминовское,ru
RU,Куминский,Куминский,KHM,Куминский,ru
RU,Кумлекуль,Кумлекуль,BA,Кумлекуль,ru
RU,Кумляк,Кумляк,CHE,Кумляк,ru
RU,Кумово,Кумово,CRI,Кумово,ru
RU,Кумух,Кумух,DA,Кумух,ru
RU,Кумылженская,Кумылженская,VGG,Кумылженская,ru
RU,Кумыш,Кумыш,KC,Кумыш,ru
RU,Кунавино,Кунавино,MOS,Кунавино,ru
RU,Кунакулово,Кунакулово,BA,Кунакулово,ru
RU,Кунара,Кунара,SVE,Кунара,ru
RU,Кунарское,Кунарское,SVE,Кунарское,ru
RU,Кунашак,Кунашак,CHE,Кунашак,ru
RU,Кунгур,Кунгур,PER,Кунгур,ru
RU,Кундравы,Кундравы,CHE,Кундравы,ru
RU,Кунцево,Кунцево,CRI,Кунцево,ru
RU,Кунчукохабль,Кунчукохабль,AD,Кунчукохабль,ru
RU,Кунчурук,Кунчурук,NVS,Кунчурук,ru
RU,Кунья,Кунья,PSK,Кунья,ru
RU,Куокуну,Куокуну,SA,Куокуну,ru
RU,Купавна,Купавна,MOS,Купавна,ru
RU,Купанское,Купанское,YAR,Купанское,ru
RU,Купино,Купино,BEL,Купино,ru
RU,Купино,Купино,NVS,Купино,ru
RU,Куппа,Куппа,DA,Куппа,ru
RU,Куприно,Куприно,CRI,Куприно,ru
RU,Куприянов,Куприянов,BEL,Куприянов,ru
RU,Купрос,Купрос,PER,Купрос,ru
RU,Купуй,Купуй,PSK,Купуй,ru
RU,Купянка,Купянка,VOR,Купянка,ru
RU,Курагино,Курагино,KIA,Курагино,ru
RU,Курай,Курай,AL,Курай,ru
RU,Куракино,Куракино,KLU,Куракино,ru
RU,Кураковка,Кураковка,BEL,Кураковка,ru
RU,Кураково,Кураково,TUL,Кураково,ru
RU,Куралово,Куралово,TA,Куралово,ru
RU,Курасково,Курасково,BA,Курасково,ru
RU,Курасовка,Курасовка,BEL,Курасовка,ru
RU,Курах,Курах,DA,Курах,ru
RU,Курашим,Курашим,PER,Курашим,ru
RU,Курба,Курба,LEN,Курба,ru
RU,Курба,Курба,YAR,Курба,ru
RU,Курбацкий,Курбацкий,KDA,Курбацкий,ru
RU,Курган,Курган,KGN,Курган,ru
RU,Курганинск,Курганинск,KDA,Курганинск,ru
RU,Курганка,Курганка,BEL,Курганка,ru
RU,Курганное,Курганное,CRI,Курганное,ru
RU,Кургановка,Кургановка,PNZ,Кургановка,ru
RU,Курганово,Курганово,SVE,Курганово,ru
RU,Кургашки,Кургашки,BEL,Кургашки,ru
RU,Курджиново,Курджиново,KC,Курджиново,ru
RU,Курджипская,Курджипская,AD,Курджипская,ru
RU,Куреть,Куреть,IRK,Куреть,ru
RU,Куриловка,Куриловка,SAR,Куриловка,ru
RU,Курилово,Курилово,KOS,Курилово,ru
RU,Курилово,Курилово,MOW,Курилово,ru
RU,Курилово,Курилово,VLA,Курилово,ru
RU,Курилово,Курилово,VLG,Курилово,ru
RU,Курильск,Курильск,SAK,Курильск,ru
RU,Куринская,Куринская,KDA,Куринская,ru
RU,Курица,Курица,KRS,Курица,ru
RU,Куркачи,Куркачи,TA,Куркачи,ru
RU,Куркент,Куркент,DA,Куркент,ru
RU,Курки,Курки,SVE,Курки,ru
RU,Куркиеки,Куркиеки,KR,Куркиеки,ru
RU,Куркино,Куркино,MOS,Куркино,ru
RU,Куркино,Куркино,TUL,Куркино,ru
RU,Куркино,Куркино,VLG,Куркино,ru
RU,Курковицы,Курковицы,LEN,Курковицы,ru
RU,Курковичи,Курковичи,BRY,Курковичи,ru
RU,Курлацкий,Курлацкий,ROS,Курлацкий,ru
RU,Курлек,Курлек,TOM,Курлек,ru
RU,Курлово,Курлово,VLA,Курлово,ru
RU,Курманаевка,Курманаевка,ORE,Курманаевка,ru
RU,Курманаево,Курманаево,TA,Курманаево,ru
RU,Курманка,Курманка,SVE,Курманка,ru
RU,Курми,Курми,DA,Курми,ru
RU,Курмыш,Курмыш,NIZ,Курмыш,ru
RU,Курмыши,Курмыши,CU,Курмыши,ru
RU,Курносово,Курносово,OMS,Курносово,ru
RU,Курово,Курово,BRY,Курово,ru
RU,Курово,Курово,MOS,Курово,ru
RU,Куровское,Куровское,MOS,Куровское,ru
RU,Куровское,Куровское,SVE,Куровское,ru
RU,Куровской,Куровской,KLU,Куровской,ru
RU,Куропатино,Куропатино,AMU,Куропатино,ru
RU,Курорт Медвежье Озеро,Курорт Медвежье Озеро,KGN,Курорт Медвежье Озеро,ru
RU,Курорт Озеро,Курорт Озеро,KGN,Курорт Озеро,ru
RU,Курорт Озеро Медвежье,Курорт Озеро Медвежье,KGN,Курорт Озеро Медвежье,ru
RU,Курорт Самоцвет,Курорт Самоцвет,SVE,Курорт Самоцвет,ru
RU,Курорт-Дарасун,Курорт-Дарасун,ZAB,Курорт-Дарасун,ru
RU,Курорта,Курорта,BA,Курорта,ru
RU,Курортное,Курортное,CRI,Курортное,ru
RU,Курочино,Курочино,KOS,Курочино,ru
RU,Курсавка,Курсавка,STA,Курсавка,ru
RU,Курск,Курск,KIA,Курск,ru
RU,Курск,Курск,KRS,Курск,ru
RU,Курск,Курск,LEN,Курск,ru
RU,Курская,Курская,STA,Курская,ru
RU,Курскаят,Курскаят,STA,Курскаят,ru
RU,Курский,Курский,AD,Курский,ru
RU,Курское,Курское,BEL,Курское,ru
RU,Курское,Курское,CRI,Курское,ru
RU,Куртамыш,Куртамыш,KGN,Куртамыш,ru
RU,Куртат,Куртат,SE,Куртат,ru
RU,Куртино,Куртино,MOS,Куртино,ru
RU,Куртуково,Куртуково,KEM,Куртуково,ru
RU,Курумкан,Курумкан,BU,Курумкан,ru
RU,Курумоч,Курумоч,SAM,Курумоч,ru
RU,Курундус,Курундус,NVS,Курундус,ru
RU,Курчалой,Курчалой,CE,Курчалой,ru
RU,Курчанская,Курчанская,KDA,Курчанская,ru
RU,Курчатов,Курчатов,KRS,Курчатов,ru
RU,Курченко,Курченко,AST,Курченко,ru
RU,Куршава,Куршава,STA,Куршава,ru
RU,Курьи,Курьи,SVE,Курьи,ru
RU,Курьинка,Курьинка,SVE,Курьинка,ru
RU,Курьинский,Курьинский,SVE,Курьинский,ru
RU,Курья,Курья,ALT,Курья,ru
RU,Курья,Курья,SVE,Курья,ru
RU,Курьяново,Курьяново,MOS,Курьяново,ru
RU,Курятмасово,Курятмасово,BA,Курятмасово,ru
RU,Курячий,Курячий,ROS,Курячий,ru
RU,Куса,Куса,CHE,Куса,ru
RU,Кусак,Кусак,ALT,Кусак,ru
RU,Кусаковка,Кусаковка,NIZ,Кусаковка,ru
RU,Кусимовского рудника,Кусимовского рудника,BA,Кусимовского рудника,ru
RU,Кусино,Кусино,LEN,Кусино,ru
RU,Кустаревка,Кустаревка,RYA,Кустаревка,ru
RU,Кустово,Кустово,KOS,Кустово,ru
RU,Кустовое,Кустовое,BEL,Кустовое,ru
RU,Кусуново,Кусуново,VLA,Кусуново,ru
RU,Кусье-Александровский,Кусье-Александровский,PER,Кусье-Александровский,ru
RU,Кутана,Кутана,SA,Кутана,ru
RU,Кутарбитка,Кутарбитка,TYU,Кутарбитка,ru
RU,Кутейниково,Кутейниково,ROS,Кутейниково,ru
RU,Кутейниковская,Кутейниковская,ROS,Кутейниковская,ru
RU,Кутемели,Кутемели,TA,Кутемели,ru
RU,Кутерем,Кутерем,BA,Кутерем,ru
RU,Кутлу-Букаш,Кутлу-Букаш,TA,Кутлу-Букаш,ru
RU,Куток,Куток,KDA,Куток,ru
RU,Кутопьюган,Кутопьюган,YAN,Кутопьюган,ru
RU,Куттузи,Куттузи,LEN,Куттузи,ru
RU,Кутузовка,Кутузовка,OMS,Кутузовка,ru
RU,Кутузово,Кутузово,MOS,Кутузово,ru
RU,Кутузовский,Кутузовский,SAM,Кутузовский,ru
RU,Кутулик,Кутулик,IRK,Кутулик,ru
RU,Кутырлы,Кутырлы,OMS,Кутырлы,ru
RU,Куть-Ях,Куть-Ях,KHM,Куть-Ях,ru
RU,Кухаривка,Кухаривка,KDA,Кухаривка,ru
RU,Кухтино,Кухтино,UD,Кухтино,ru
RU,Кучелапы,Кучелапы,KIR,Кучелапы,ru
RU,Кучерла,Кучерла,STA,Кучерла,ru
RU,Кучино,Кучино,MOS,Кучино,ru
RU,Кучки,Кучки,ME,Кучки,ru
RU,Кучугуры,Кучугуры,BEL,Кучугуры,ru
RU,Кучугуры,Кучугуры,KDA,Кучугуры,ru
RU,Кучуры,Кучуры,ULY,Кучуры,ru
RU,Куша,Куша,ARK,Куша,ru
RU,Кушалино,Кушалино,TVE,Кушалино,ru
RU,Кушва,Кушва,SVE,Кушва,ru
RU,Кушкуль,Кушкуль,ORE,Кушкуль,ru
RU,Кушманаково,Кушманаково,BA,Кушманаково,ru
RU,Кушнаренково,Кушнаренково,BA,Кушнаренково,ru
RU,Куштиль,Куштиль,DA,Куштиль,ru
RU,Кушулево,Кушулево,BA,Кушулево,ru
RU,Кушумский,Кушумский,SAR,Кушумский,ru
RU,Кушун,Кушун,IRK,Кушун,ru
RU,Кушья,Кушья,UD,Кушья,ru
RU,Кущевская,Кущевская,KDA,Кущевская,ru
RU,Кущино,Кущино,BEL,Кущино,ru
RU,Куяново,Куяново,BA,Куяново,ru
RU,Куяново,Куяново,TOM,Куяново,ru
RU,Куянтаево,Куянтаево,BA,Куянтаево,ru
RU,Куяр,Куяр,ME,Куяр,ru
RU,Кшенский,Кшенский,KRS,Кшенский,ru
RU,Кшень,Кшень,KRS,Кшень,ru
RU,Кшлау-Елга,Кшлау-Елга,BA,Кшлау-Елга,ru
RU,Кызыл,Кызыл,TY,Кызыл,ru
RU,Кызыл-Мажалык,Кызыл-Мажалык,TY,Кызыл-Мажалык,ru
RU,Кызыл-Озек,Кызыл-Озек,AL,Кызыл-Озек,ru
RU,Кызыл-Хая,Кызыл-Хая,TY,Кызыл-Хая,ru
RU,Кыйы,Кыйы,SA,Кыйы,ru
RU,Кыласово,Кыласово,PER,Кыласово,ru
RU,Кын,Кын,PER,Кын,ru
RU,Кыра,Кыра,ZAB,Кыра,ru
RU,Кырен,Кырен,BU,Кырен,ru
RU,Кырчаны,Кырчаны,KIR,Кырчаны,ru
RU,Кысыл-Сыр,Кысыл-Сыр,SA,Кысыл-Сыр,ru
RU,Кытлым,Кытлым,SVE,Кытлым,ru
RU,Кытманово,Кытманово,ALT,Кытманово,ru
RU,Кыштовка,Кыштовка,NVS,Кыштовка,ru
RU,Кыштым,Кыштым,CHE,Кыштым,ru
RU,Кюбяинде,Кюбяинде,SA,Кюбяинде,ru
RU,Кюль,Кюль,SA,Кюль,ru
RU,Кюсюр,Кюсюр,SA,Кюсюр,ru
RU,Кяхта,Кяхта,BU,Кяхта,ru
RU,Лабазы,Лабазы,ORE,Лабазы,ru
RU,Лабино,Лабино,TYU,Лабино,ru
RU,Лабинск,Лабинск,KDA,Лабинск,ru
RU,Лабожское,Лабожское,NEN,Лабожское,ru
RU,Лабытнанги,Лабытнанги,YAN,Лабытнанги,ru
RU,Лава,Лава,ULY,Лава,ru
RU,Лаврентия,Лаврентия,CHU,Лаврентия,ru
RU,Лаврентьево,Лаврентьево,MOS,Лаврентьево,ru
